eval_id	interface	c1_x	c1_y	r1	a1	c2_x	c2_y	r2	a2	c3_x	c3_y	r3	a3
600	NO_ID	0.530576	0.866936	0.099520	32.965175	0.329461	0.591336	0.365348	84.098944	0.893521	0.527669	0.099255	85.546673
601	NO_ID	0.423103	0.942479	0.202860	75.711323	0.401015	0.871830	0.164325	47.620828	0.781853	0.205961	0.192488	71.084711
602	NO_ID	0.237309	0.305598	0.496196	46.912142	0.329490	0.783693	0.402791	36.598080	0.574684	0.678108	0.380735	33.026824
603	NO_ID	0.895892	0.113054	0.202047	54.297877	0.354682	0.701391	0.391340	54.084540	0.270414	0.060195	0.400309	30.960592
604	NO_ID	0.618724	0.815332	0.380843	77.924071	0.382613	0.512581	0.469478	64.943891	0.693214	0.444952	0.606819	72.804572
605	NO_ID	0.433200	0.735605	0.638343	56.362631	0.860674	0.612588	0.391440	77.635575	0.398023	0.060960	0.091893	33.006625
606	NO_ID	0.088820	0.152508	0.652501	85.161509	0.820978	0.438329	0.646677	39.701107	0.207106	0.199874	0.411654	73.884812
607	NO_ID	0.683373	0.697070	0.112547	76.983524	0.308771	0.377111	0.092143	36.937527	0.394514	0.055861	0.239155	70.976615
608	NO_ID	0.652488	0.281439	0.284437	35.166410	0.731482	0.261206	0.248539	44.723275	0.514738	0.885302	0.494403	55.990104
609	NO_ID	0.580982	0.363219	0.580059	89.187577	0.214442	0.514589	0.614785	72.199143	0.860380	0.582780	0.674134	35.304947
610	NO_ID	0.386441	0.544744	0.630528	44.238306	0.722435	0.480705	0.329616	48.527859	0.290067	0.349740	0.084083	53.422017
611	NO_ID	0.387277	0.165182	0.204705	57.973881	0.755037	0.737396	0.099501	39.650391	0.448671	0.204266	0.107861	44.731717
612	NO_ID	0.797012	0.885986	0.641240	43.287018	0.775179	0.846674	0.608137	44.810602	0.546077	0.122626	0.151109	38.626805
613	NO_ID	0.867899	0.816789	0.077022	86.102595	0.632440	0.343368	0.455135	61.881691	0.275024	0.552086	0.561620	40.335939
614	NO_ID	0.811992	0.348708	0.398624	38.705962	0.662436	0.666735	0.410135	41.399539	0.370913	0.564717	0.304686	44.686455
615	NO_ID	0.918586	0.887336	0.136931	59.175159	0.163912	0.616160	0.454956	52.953882	0.503905	0.285917	0.548441	55.751170
616	NO_ID	0.241899	0.721901	0.612032	82.507288	0.060403	0.578894	0.106087	54.873812	0.471083	0.081048	0.083574	46.869861
617	NO_ID	0.766123	0.872410	0.656546	67.535239	0.291742	0.329162	0.374042	88.362140	0.723057	0.753958	0.122712	76.599155
618	NO_ID	0.292387	0.941854	0.344642	30.516710	0.442160	0.099154	0.316837	59.900900	0.626584	0.653777	0.651931	42.429665
619	NO_ID	0.199426	0.409368	0.158762	77.080018	0.353482	0.100421	0.295792	37.814648	0.928686	0.513127	0.171370	54.027967
620	NO_ID	0.539465	0.946198	0.608282	31.932484	0.639930	0.488617	0.143551	75.920964	0.126726	0.527147	0.646020	80.437672
621	NO_ID	0.562609	0.732033	0.465160	55.649676	0.294329	0.122557	0.066339	30.514425	0.578162	0.653675	0.485862	88.015987
622	NO_ID	0.934870	0.381055	0.558937	48.575153	0.895488	0.344611	0.249517	67.217836	0.834562	0.881543	0.511421	52.871518
623	NO_ID	0.396191	0.253758	0.474415	44.333800	0.931548	0.693606	0.329241	60.731367	0.294735	0.749944	0.216924	51.394561
624	NO_ID	0.934649	0.612522	0.495774	35.666729	0.254779	0.474996	0.682846	74.007917	0.230046	0.370902	0.331304	32.093465
625	NO_ID	0.861446	0.235122	0.582980	35.772315	0.604570	0.334864	0.210084	77.013607	0.764671	0.666109	0.181847	70.610172
626	NO_ID	0.733501	0.705051	0.122386	54.629506	0.823899	0.382281	0.401698	64.334655	0.329775	0.413145	0.492643	60.225072
627	NO_ID	0.372059	0.659974	0.302132	59.958880	0.835159	0.444595	0.107249	78.376778	0.649545	0.631997	0.310513	55.610131
628	NO_ID	0.615698	0.190116	0.124967	51.313011	0.358671	0.188361	0.513964	37.502129	0.249494	0.900364	0.096831	83.880566
629	NO_ID	0.215273	0.304574	0.436559	30.495498	0.628778	0.154461	0.106221	34.692486	0.475613	0.930912	0.635952	85.776903
630	NO_ID	0.588420	0.191835	0.186815	81.563477	0.433312	0.331695	0.369963	76.079047	0.073745	0.408856	0.443000	33.966524
631	NO_ID	0.570136	0.439106	0.131749	86.274960	0.343172	0.269740	0.406431	69.557272	0.645073	0.074687	0.530561	67.600292
632	NO_ID	0.161450	0.474617	0.221345	62.859258	0.926958	0.780472	0.158953	58.426234	0.707114	0.791409	0.224354	76.743935
633	NO_ID	0.332056	0.832172	0.214727	89.546309	0.762172	0.784480	0.353081	71.225933	0.091560	0.554481	0.603618	88.011979
634	NO_ID	0.669707	0.157034	0.090754	30.938158	0.491469	0.430607	0.201445	72.574038	0.890206	0.107433	0.631697	32.641650
635	NO_ID	0.836251	0.500540	0.093391	37.071159	0.595348	0.713365	0.235263	57.917034	0.784474	0.622851	0.237073	62.757231
636	NO_ID	0.430067	0.352798	0.097772	89.922675	0.625035	0.094020	0.455295	53.033466	0.782687	0.361791	0.075735	83.255843
637	NO_ID	0.206309	0.202892	0.292120	68.204685	0.631580	0.611882	0.169463	66.140829	0.152806	0.812566	0.157234	41.180640
638	NO_ID	0.320659	0.758955	0.197296	31.427329	0.727445	0.842404	0.344578	85.218931	0.314996	0.420601	0.121215	35.841707
639	NO_ID	0.715231	0.401216	0.265180	72.093777	0.622669	0.834745	0.588255	71.123572	0.156129	0.912769	0.506853	46.124489
640	NO_ID	0.849140	0.936040	0.663884	68.348587	0.487232	0.650412	0.277309	34.859759	0.930200	0.904640	0.436364	63.557988
641	NO_ID	0.261266	0.105388	0.350411	71.109113	0.638955	0.133097	0.068242	58.154636	0.773656	0.124860	0.237732	55.602593
642	NO_ID	0.604056	0.793280	0.613883	89.672007	0.775124	0.694123	0.151537	73.578950	0.708147	0.265929	0.091664	77.344912
643	NO_ID	0.658291	0.573385	0.066638	47.122535	0.880390	0.853790	0.666104	50.810046	0.686053	0.290951	0.649934	30.215675
644	NO_ID	0.359037	0.416955	0.520873	52.926171	0.121605	0.124726	0.268646	56.278748	0.094882	0.945597	0.420869	88.126714
645	NO_ID	0.868598	0.141667	0.062454	70.230604	0.065592	0.100218	0.096625	82.873237	0.087965	0.593270	0.570770	62.342260
646	NO_ID	0.133559	0.892357	0.694272	30.640887	0.502185	0.799176	0.382671	40.524241	0.223641	0.603014	0.294570	36.345152
647	NO_ID	0.094618	0.802345	0.540818	32.734627	0.534354	0.250899	0.665847	41.985389	0.302139	0.160844	0.351217	88.777745
648	NO_ID	0.224440	0.229064	0.566411	53.848698	0.106631	0.097874	0.115878	45.051330	0.136015	0.117031	0.313533	58.744553
649	NO_ID	0.563501	0.231833	0.143030	44.909895	0.777686	0.117223	0.594447	63.173574	0.853215	0.162785	0.179240	43.496007
650	NO_ID	0.083112	0.450069	0.371704	66.985764	0.619009	0.366373	0.123676	89.041576	0.347951	0.365130	0.056773	52.815177
651	NO_ID	0.093266	0.812013	0.682153	44.981060	0.861471	0.231696	0.530404	47.787086	0.787699	0.877625	0.211179	58.998783
652	NO_ID	0.938871	0.567901	0.439342	53.282434	0.905473	0.341108	0.443525	62.799022	0.569910	0.813801	0.579318	81.194414
653	NO_ID	0.724597	0.485458	0.417421	85.408751	0.627366	0.489048	0.346971	58.460701	0.062920	0.064651	0.305264	34.379109
654	NO_ID	0.292414	0.584928	0.291075	69.742912	0.243757	0.867044	0.151729	35.267943	0.097367	0.690987	0.616046	86.403406
655	NO_ID	0.771326	0.855670	0.381185	81.971501	0.488978	0.377633	0.265579	52.966939	0.870921	0.935226	0.552817	88.629286
656	NO_ID	0.467137	0.735293	0.502432	68.051902	0.776877	0.150079	0.683520	58.290190	0.175336	0.845472	0.641186	44.563159
657	NO_ID	0.624946	0.357765	0.352760	86.649963	0.064689	0.634316	0.235014	75.837610	0.319868	0.371074	0.212278	38.484239
658	NO_ID	0.145302	0.835607	0.391881	61.175798	0.504489	0.197813	0.389477	82.819390	0.184441	0.586321	0.230226	31.401968
659	NO_ID	0.617331	0.719663	0.607310	59.233704	0.797370	0.129365	0.250620	72.999027	0.854166	0.421833	0.561610	53.266525
660	NO_ID	0.458537	0.491747	0.476978	77.937853	0.606468	0.889099	0.614421	40.987120	0.427902	0.395217	0.632192	76.861482
661	NO_ID	0.353434	0.246483	0.370230	71.955579	0.831481	0.450897	0.431053	48.466271	0.359218	0.895030	0.307959	33.560633
662	NO_ID	0.807059	0.598952	0.119277	79.893613	0.087659	0.315045	0.533284	40.447724	0.627376	0.398151	0.370152	66.375913
663	NO_ID	0.081064	0.363973	0.093547	70.540423	0.735462	0.529589	0.636571	47.241060	0.345877	0.485792	0.583956	30.409649
664	NO_ID	0.338235	0.081193	0.591115	68.644892	0.076909	0.793744	0.261042	54.649983	0.520397	0.842420	0.652856	31.118854
665	NO_ID	0.224292	0.066966	0.669445	88.956038	0.707726	0.739473	0.070839	69.094398	0.260708	0.925697	0.682180	53.408711
666	NO_ID	0.883019	0.649067	0.472855	80.463190	0.441394	0.218066	0.249825	46.653719	0.938356	0.709729	0.465678	62.649272
667	NO_ID	0.584057	0.366045	0.457746	46.285353	0.192754	0.466791	0.221581	68.118003	0.529654	0.449243	0.288495	79.260433
668	NO_ID	0.103713	0.338314	0.653215	77.083799	0.184025	0.491531	0.537928	80.300789	0.437960	0.828007	0.474441	34.638000
669	NO_ID	0.318562	0.271460	0.180784	47.779638	0.227284	0.241919	0.478687	76.202101	0.927300	0.052699	0.293456	70.068300
670	NO_ID	0.255715	0.324182	0.641326	67.903315	0.830278	0.470350	0.562855	47.896721	0.152214	0.572660	0.272846	67.004994
671	NO_ID	0.883329	0.324139	0.537830	78.426215	0.157862	0.519002	0.693450	73.177823	0.516318	0.388066	0.672367	85.048099
672	NO_ID	0.406833	0.443608	0.339094	78.946638	0.145987	0.877523	0.395842	61.623132	0.598135	0.251256	0.527968	79.067563
673	NO_ID	0.764557	0.893045	0.454875	71.077158	0.126640	0.085588	0.541488	76.895431	0.419789	0.427073	0.086536	43.256301
674	NO_ID	0.112417	0.588160	0.683825	74.732844	0.820881	0.642657	0.560064	64.276450	0.589151	0.875291	0.174406	30.718724
675	NO_ID	0.099586	0.634561	0.609698	65.414045	0.654898	0.234969	0.586861	32.878391	0.448208	0.296066	0.311766	78.484044
676	NO_ID	0.762901	0.749374	0.143015	56.909817	0.289954	0.443714	0.055231	49.745515	0.617560	0.085357	0.427406	62.935614
677	NO_ID	0.902445	0.212423	0.158596	73.699049	0.793147	0.867367	0.477730	89.525565	0.691908	0.863923	0.677744	60.701398
678	NO_ID	0.275331	0.413872	0.372289	72.524507	0.689560	0.397871	0.525563	79.227798	0.749311	0.158549	0.656348	52.952737
679	NO_ID	0.455341	0.668930	0.489343	81.127830	0.492493	0.807232	0.348441	59.943662	0.695875	0.474566	0.184163	35.003518
680	NO_ID	0.396377	0.748723	0.624337	41.217992	0.801147	0.734435	0.566184	38.316959	0.077039	0.266887	0.128849	39.391604
681	NO_ID	0.901521	0.411182	0.558292	83.576559	0.082293	0.815299	0.382140	89.333259	0.464576	0.765200	0.648333	34.083927
682	NO_ID	0.112905	0.834960	0.493057	59.423364	0.290654	0.446554	0.061112	83.891487	0.887796	0.694220	0.596631	53.005669
683	NO_ID	0.488349	0.689408	0.467509	58.940031	0.110464	0.615145	0.300581	53.350742	0.602638	0.560647	0.148249	32.637983
684	NO_ID	0.286372	0.299896	0.488650	89.294844	0.363247	0.433267	0.224814	52.717446	0.408560	0.251476	0.590029	85.119634
685	NO_ID	0.699531	0.297978	0.130074	66.134196	0.246664	0.132339	0.129409	68.223722	0.289479	0.640407	0.444017	79.849532
686	NO_ID	0.797918	0.212632	0.424436	67.852768	0.650185	0.704121	0.338501	48.966586	0.214575	0.420761	0.126290	78.919358
687	NO_ID	0.179308	0.406444	0.488694	87.626332	0.281935	0.251312	0.129208	37.103248	0.568412	0.134960	0.370532	88.894128
688	NO_ID	0.513386	0.592324	0.223893	31.450160	0.910858	0.629479	0.100442	77.735778	0.276227	0.274728	0.384995	55.092751
689	NO_ID	0.766806	0.404088	0.524554	79.940487	0.306501	0.100232	0.131845	85.810962	0.423969	0.347514	0.060751	52.969891
690	NO_ID	0.448870	0.390194	0.315199	71.994245	0.594946	0.785092	0.453405	61.787213	0.588424	0.717786	0.066735	89.460034
691	NO_ID	0.232813	0.764830	0.604963	81.739209	0.524199	0.499072	0.483184	38.749041	0.533822	0.810610	0.525719	66.328536
692	NO_ID	0.233808	0.637268	0.258223	64.388990	0.738461	0.265658	0.276170	52.185639	0.221243	0.052518	0.310619	56.177484
693	NO_ID	0.916603	0.499044	0.169378	82.770559	0.748707	0.336514	0.435058	55.555123	0.790078	0.628765	0.177356	55.292954
694	NO_ID	0.111522	0.693779	0.628806	52.538967	0.724396	0.703872	0.335492	34.296689	0.802653	0.479111	0.174975	30.271668
695	NO_ID	0.332178	0.497343	0.475256	53.144428	0.154791	0.084174	0.336904	73.285260	0.632032	0.429045	0.136172	59.595118
696	NO_ID	0.754963	0.838557	0.299792	64.617512	0.449036	0.188639	0.375423	53.457418	0.555846	0.448224	0.619629	69.899277
697	NO_ID	0.663627	0.436624	0.582613	39.606958	0.650430	0.105027	0.294576	71.619232	0.134885	0.276466	0.165763	45.421225
698	NO_ID	0.812931	0.589244	0.096110	69.295166	0.206912	0.186103	0.662867	70.030950	0.067859	0.255087	0.616520	39.676394
699	NO_ID	0.633153	0.717656	0.485287	57.715202	0.327674	0.319396	0.617922	33.168027	0.944484	0.657442	0.300648	33.603387
700	NO_ID	0.293788	0.717586	0.275794	31.351403	0.451356	0.120944	0.659547	76.122174	0.471463	0.622425	0.326573	37.411660
701	NO_ID	0.598228	0.482145	0.506060	61.335090	0.263844	0.113685	0.309761	54.857028	0.639855	0.512537	0.691208	78.956844
702	NO_ID	0.797733	0.078096	0.688099	32.755215	0.614600	0.630022	0.529330	75.351438	0.287875	0.792196	0.585265	82.941260
703	NO_ID	0.942252	0.655636	0.303183	70.736529	0.298465	0.150618	0.344664	38.700443	0.350248	0.426510	0.487036	52.595664
704	NO_ID	0.569214	0.149452	0.512043	36.961610	0.307630	0.412831	0.555964	37.199737	0.761866	0.757707	0.267161	81.803168
705	NO_ID	0.571562	0.727528	0.317969	77.330916	0.921874	0.580748	0.292695	38.650879	0.370571	0.427499	0.431434	76.903285
706	NO_ID	0.628850	0.913253	0.559846	66.577336	0.313200	0.749674	0.564874	68.897064	0.295861	0.935457	0.326764	80.392566
707	NO_ID	0.909274	0.482842	0.273861	33.101693	0.076764	0.504856	0.537352	74.077148	0.815774	0.706566	0.573579	63.202782
708	NO_ID	0.578968	0.920193	0.281049	39.965767	0.239620	0.794264	0.640828	58.564661	0.190663	0.652536	0.234443	33.568298
709	NO_ID	0.439208	0.598804	0.113194	82.052445	0.500974	0.376175	0.195579	50.638616	0.664630	0.520920	0.599882	62.464630
710	NO_ID	0.923387	0.929772	0.152411	67.417684	0.785917	0.271994	0.166197	68.032440	0.894459	0.695420	0.378842	39.023307
711	NO_ID	0.706679	0.787601	0.058411	33.124642	0.880336	0.257664	0.102242	46.487895	0.169365	0.501205	0.649495	36.337915
712	NO_ID	0.915723	0.880140	0.637868	67.203047	0.453184	0.807278	0.204976	56.317487	0.222554	0.229749	0.450118	30.107395
713	NO_ID	0.849640	0.700938	0.675296	42.712078	0.713849	0.177161	0.261986	35.791514	0.795149	0.820019	0.526184	51.780825
714	NO_ID	0.923285	0.901557	0.331186	83.796334	0.050257	0.149383	0.124593	70.582437	0.700359	0.051568	0.529231	55.466489
715	NO_ID	0.792796	0.570827	0.319417	42.851858	0.648136	0.389189	0.663668	64.434367	0.408442	0.390054	0.583875	72.888252
716	NO_ID	0.901133	0.897959	0.566014	89.071807	0.725248	0.098156	0.151565	33.234092	0.777756	0.277078	0.535714	65.435793
717	NO_ID	0.800426	0.636247	0.456495	63.838365	0.147306	0.812852	0.153947	77.390051	0.411636	0.306411	0.332999	31.840752
718	NO_ID	0.689396	0.105222	0.532283	62.420906	0.514505	0.764231	0.217012	71.882112	0.110143	0.050598	0.171779	36.920268
719	NO_ID	0.427679	0.107560	0.511843	42.603185	0.198943	0.410015	0.371700	72.312206	0.133244	0.915837	0.480190	75.413437
720	NO_ID	0.226923	0.250230	0.656817	48.375394	0.124119	0.454873	0.249727	80.406132	0.733699	0.082092	0.426650	74.101759
721	NO_ID	0.869936	0.260878	0.479641	84.976035	0.144891	0.466311	0.190133	44.815347	0.792448	0.555815	0.551139	65.663800
722	NO_ID	0.179865	0.574681	0.355865	87.356659	0.608166	0.769868	0.133497	53.037509	0.134561	0.524531	0.540335	66.689949
723	NO_ID	0.608700	0.204449	0.059198	48.689648	0.548832	0.819896	0.326625	69.510220	0.510946	0.418936	0.464399	80.246707
724	NO_ID	0.291276	0.633013	0.443975	81.769824	0.634200	0.599911	0.058701	55.516008	0.068692	0.419200	0.644014	39.802289
725	NO_ID	0.894556	0.682285	0.557903	70.457217	0.178540	0.109089	0.664426	39.936205	0.545519	0.244134	0.255577	76.772621
726	NO_ID	0.299219	0.583560	0.505881	88.433771	0.576391	0.893478	0.503426	48.580374	0.261478	0.350581	0.387322	61.366469
727	NO_ID	0.719511	0.744650	0.269495	51.458005	0.365579	0.679031	0.526534	57.300550	0.890054	0.285488	0.271354	70.271192
728	NO_ID	0.572910	0.371211	0.394506	70.882212	0.676005	0.370441	0.629510	63.992929	0.245128	0.490845	0.573143	58.910705
729	NO_ID	0.875948	0.671398	0.591582	42.515544	0.466692	0.622696	0.467103	50.246389	0.567949	0.624299	0.449846	59.374346
730	NO_ID	0.360627	0.941785	0.341475	34.557360	0.935223	0.854142	0.125462	47.610917	0.291742	0.493988	0.456349	74.417100
731	NO_ID	0.720271	0.153348	0.650989	68.705586	0.687520	0.188195	0.211190	30.103264	0.414127	0.135629	0.275465	33.792873
732	NO_ID	0.495306	0.357424	0.127373	79.393186	0.810149	0.571067	0.064670	69.708501	0.735843	0.092675	0.118369	48.794275
733	NO_ID	0.945611	0.244395	0.464941	87.217470	0.152665	0.292122	0.212761	35.186879	0.853660	0.915375	0.481634	81.717972
734	NO_ID	0.610272	0.711039	0.129221	44.345823	0.426012	0.920570	0.628287	42.045262	0.837774	0.816381	0.333563	62.055392
735	NO_ID	0.595082	0.606667	0.574397	35.912898	0.896388	0.449394	0.358678	37.153713	0.531477	0.852401	0.152208	40.109898
736	NO_ID	0.122609	0.440687	0.063527	35.894218	0.154398	0.584749	0.205685	33.487133	0.671916	0.256427	0.075172	81.156530
737	NO_ID	0.850667	0.502405	0.077738	53.177319	0.636740	0.508853	0.547992	68.349601	0.311351	0.839716	0.405421	60.903765
738	NO_ID	0.474992	0.808161	0.403809	35.602161	0.441165	0.748958	0.083280	32.347481	0.635189	0.340149	0.069280	81.733963
739	NO_ID	0.169863	0.400500	0.193478	63.968197	0.209905	0.608932	0.433596	68.399969	0.467239	0.883054	0.646319	86.999817
740	NO_ID	0.120935	0.058981	0.213769	70.927388	0.406460	0.235827	0.435502	38.799695	0.132748	0.472732	0.374293	76.103361
741	NO_ID	0.698228	0.781839	0.455793	36.644350	0.168852	0.171242	0.172733	69.583934	0.660964	0.534523	0.538778	78.141891
742	NO_ID	0.463647	0.181039	0.680950	62.547691	0.847252	0.129149	0.073705	39.413266	0.341768	0.305457	0.468060	65.514629
743	NO_ID	0.834299	0.216215	0.539517	42.562882	0.253465	0.085286	0.467630	73.566390	0.924743	0.179556	0.379619	56.791545
744	NO_ID	0.882601	0.776075	0.588587	47.998936	0.380471	0.905151	0.569741	55.780885	0.651670	0.051905	0.084161	64.219376
745	NO_ID	0.528127	0.240769	0.408585	60.333573	0.655750	0.930809	0.465082	37.119383	0.742455	0.141360	0.055252	34.031522
746	NO_ID	0.197075	0.392706	0.345528	33.793678	0.783241	0.264883	0.410204	89.883100	0.572198	0.748057	0.247646	63.988180
747	NO_ID	0.820902	0.665688	0.296353	83.746596	0.340538	0.877303	0.628163	78.312713	0.649420	0.772509	0.112017	66.612295
748	NO_ID	0.931484	0.525736	0.524927	50.695276	0.133915	0.339609	0.605138	31.561513	0.874611	0.695914	0.425260	80.453820
749	NO_ID	0.830451	0.682212	0.692247	76.583959	0.730749	0.687454	0.447504	86.359476	0.573130	0.347566	0.368407	40.877460
750	NO_ID	0.273408	0.451331	0.503471	49.624869	0.648349	0.898957	0.658197	47.253688	0.317585	0.853514	0.293533	64.765654
751	NO_ID	0.692739	0.652130	0.563939	73.157886	0.057833	0.288933	0.335777	45.691483	0.428366	0.765335	0.093621	51.989382
752	NO_ID	0.648727	0.853999	0.208734	85.495314	0.786296	0.572420	0.422766	89.993413	0.188307	0.785608	0.250533	55.203603
753	NO_ID	0.296122	0.672937	0.338440	86.273102	0.631680	0.357484	0.457228	75.146850	0.705460	0.122967	0.682453	50.314688
754	NO_ID	0.613406	0.471080	0.246690	88.715384	0.156498	0.121259	0.095189	52.440510	0.728950	0.062135	0.586011	76.557631
755	NO_ID	0.299383	0.550432	0.637677	58.518505	0.325021	0.712905	0.602217	66.165438	0.781321	0.144486	0.347446	44.809950
756	NO_ID	0.730799	0.900805	0.663922	79.556654	0.597924	0.841224	0.603740	76.933142	0.221816	0.293671	0.643994	31.393745
757	NO_ID	0.935483	0.489906	0.240929	88.564135	0.166200	0.544869	0.338113	78.917849	0.558881	0.531182	0.417987	70.026305
758	NO_ID	0.896990	0.916662	0.208769	53.776448	0.316213	0.516038	0.228991	89.920089	0.639119	0.947889	0.309127	45.577703
759	NO_ID	0.807942	0.484556	0.414473	52.540141	0.693055	0.629032	0.343399	89.463896	0.675488	0.945202	0.439889	40.939859
760	NO_ID	0.344963	0.147148	0.444063	33.843821	0.172878	0.885201	0.120560	49.126330	0.641475	0.488214	0.098289	65.761141
761	NO_ID	0.172763	0.590608	0.599877	49.737786	0.836030	0.475527	0.098290	77.544926	0.905524	0.893957	0.480609	84.490391
762	NO_ID	0.759965	0.517575	0.470977	30.735691	0.401388	0.913020	0.434982	40.185719	0.169760	0.714110	0.289807	54.805305
763	NO_ID	0.065361	0.245628	0.324881	35.965445	0.506168	0.355847	0.234471	66.358806	0.351772	0.233169	0.392426	73.385524
764	NO_ID	0.406489	0.192798	0.348652	34.592909	0.408729	0.834350	0.382193	60.018406	0.374127	0.626849	0.462052	30.522862
765	NO_ID	0.076095	0.277596	0.109285	51.739752	0.931986	0.934481	0.351258	59.381209	0.940812	0.079664	0.323342	74.412630
766	NO_ID	0.212926	0.151053	0.648051	35.628510	0.679389	0.323265	0.491950	76.526987	0.672862	0.874217	0.488367	60.837801
